,xrsa,xrsb,xrsa_quality,xrsb_quality
2024-05-14 00:00:00,1.0953525e-07,4.0176205e-06,0,0
2024-05-14 00:01:00,1.0736446e-07,4.002668e-06,0,0
2024-05-14 00:02:00,1.0478879e-07,3.9836355e-06,0,0
2024-05-14 00:03:00,1.05662316e-07,3.983747e-06,0,0
2024-05-14 00:04:00,1.0802083e-07,3.980147e-06,0,0
2024-05-14 00:05:00,1.0605316e-07,3.9717834e-06,0,0
2024-05-14 00:06:00,1.0520647e-07,3.9588194e-06,0,0
2024-05-14 00:07:00,1.03755106e-07,3.95718e-06,0,0
2024-05-14 00:08:00,1.03653825e-07,3.953337e-06,0,0
2024-05-14 00:09:00,1.0475297e-07,3.9581037e-06,0,0
2024-05-14 00:10:00,1.0414976e-07,3.9452857e-06,0,0
2024-05-14 00:11:00,1.032638e-07,3.9454826e-06,0,0
2024-05-14 00:12:00,1.05005775e-07,3.95901e-06,0,0
2024-05-14 00:13:00,1.098747e-07,3.9767533e-06,0,0
2024-05-14 00:14:00,1.0959988e-07,3.9719125e-06,0,0
2024-05-14 00:15:00,1.0566608e-07,3.9512556e-06,0,0
2024-05-14 00:16:00,1.05085334e-07,3.944499e-06,0,0
2024-05-14 00:17:00,1.0454444e-07,3.928125e-06,0,0
2024-05-14 00:18:00,1.0245413e-07,3.9106067e-06,0,0
2024-05-14 00:19:00,1.0133454e-07,3.8842604e-06,0,0
2024-05-14 00:20:00,9.947234e-08,3.8530216e-06,0,0
2024-05-14 00:21:00,9.622891e-08,3.825096e-06,0,0
2024-05-14 00:22:00,9.592146e-08,3.801554e-06,0,0
2024-05-14 00:23:00,9.5466135e-08,3.7856878e-06,0,0
2024-05-14 00:24:00,9.455996e-08,3.7715888e-06,0,0
2024-05-14 00:25:00,9.417044e-08,3.7566551e-06,0,0
2024-05-14 00:26:00,9.386662e-08,3.7458592e-06,0,0
2024-05-14 00:27:00,9.421936e-08,3.737418e-06,0,0
2024-05-14 00:28:00,9.392013e-08,3.7202326e-06,0,0
2024-05-14 00:29:00,9.4422084e-08,3.724307e-06,0,0
2024-05-14 00:30:00,1.06705954e-07,3.840042e-06,0,0
2024-05-14 00:31:00,1.07494394e-07,3.8827866e-06,0,0
2024-05-14 00:32:00,1.01667254e-07,3.826804e-06,0,0
2024-05-14 00:33:00,9.811765e-08,3.7796524e-06,0,0
2024-05-14 00:34:00,9.533292e-08,3.7551054e-06,0,0
2024-05-14 00:35:00,9.4821694e-08,3.7487691e-06,0,0
2024-05-14 00:36:00,9.510442e-08,3.7421091e-06,0,0
2024-05-14 00:37:00,9.749187e-08,3.7534737e-06,0,0
2024-05-14 00:38:00,1.1801355e-07,3.8919034e-06,0,0
2024-05-14 00:39:00,1.09927086e-07,3.8645294e-06,0,0
2024-05-14 00:40:00,1.0259531e-07,3.812156e-06,0,0
2024-05-14 00:41:00,1.02871944e-07,3.8065305e-06,0,0
2024-05-14 00:42:00,1.1145465e-07,3.8555677e-06,0,0
2024-05-14 00:43:00,1.1099916e-07,3.8799813e-06,0,0
2024-05-14 00:44:00,1.09753145e-07,3.8812373e-06,0,0
2024-05-14 00:45:00,1.0873017e-07,3.876644e-06,0,0
2024-05-14 00:46:00,1.0893531e-07,3.8971425e-06,0,0
2024-05-14 00:47:00,1.0809769e-07,3.91456e-06,0,0
2024-05-14 00:48:00,1.0602548e-07,3.8963376e-06,0,0
2024-05-14 00:49:00,1.055964e-07,3.9017286e-06,0,0
2024-05-14 00:50:00,1.0821438e-07,3.9020197e-06,0,0
2024-05-14 00:51:00,1.0670342e-07,3.8994617e-06,0,0
2024-05-14 00:52:00,1.0553358e-07,3.894849e-06,0,0
2024-05-14 00:53:00,1.0459674e-07,3.882302e-06,0,0
2024-05-14 00:54:00,1.03221524e-07,3.866984e-06,0,0
2024-05-14 00:55:00,1.0298576e-07,3.8699072e-06,0,0
2024-05-14 00:56:00,1.0325882e-07,3.8598514e-06,0,0
2024-05-14 00:57:00,1.0309461e-07,3.844147e-06,0,0
2024-05-14 00:58:00,1.0381241e-07,3.8351436e-06,0,0
2024-05-14 00:59:00,1.1781417e-07,3.9020406e-06,0,0
2024-05-14 01:00:00,1.2642643e-07,3.9792726e-06,0,0
2024-05-14 01:01:00,1.2715505e-07,4.0214077e-06,0,0
2024-05-14 01:02:00,1.2506635e-07,3.9944666e-06,0,0
2024-05-14 01:03:00,1.2159714e-07,3.968242e-06,0,0
2024-05-14 01:04:00,1.2106496e-07,3.9567194e-06,0,0
2024-05-14 01:05:00,1.2076204e-07,3.940969e-06,0,0
2024-05-14 01:06:00,1.1903573e-07,3.921557e-06,0,0
2024-05-14 01:07:00,1.1965655e-07,3.9047923e-06,0,0
2024-05-14 01:08:00,1.2878962e-07,3.932276e-06,0,0
2024-05-14 01:09:00,1.406226e-07,3.976467e-06,0,0
2024-05-14 01:10:00,1.4543271e-07,4.0160594e-06,0,0
2024-05-14 01:11:00,1.4266179e-07,4.0209707e-06,0,0
2024-05-14 01:12:00,1.4209047e-07,4.0144737e-06,0,0
2024-05-14 01:13:00,1.5696561e-07,4.049796e-06,0,0
2024-05-14 01:14:00,1.8558244e-07,4.1337485e-06,0,0
2024-05-14 01:15:00,2.369443e-07,4.3049986e-06,0,0
2024-05-14 01:16:00,3.2384287e-07,4.5889897e-06,0,0
2024-05-14 01:17:00,4.0819614e-07,4.914412e-06,0,0
2024-05-14 01:18:00,4.5732656e-07,5.1431693e-06,0,0
2024-05-14 01:19:00,4.6202715e-07,5.2818755e-06,0,0
2024-05-14 01:20:00,4.4451642e-07,5.3336207e-06,0,0
2024-05-14 01:21:00,4.639891e-07,5.482506e-06,0,0
2024-05-14 01:22:00,5.190614e-07,5.7499337e-06,0,0
2024-05-14 01:23:00,5.691611e-07,6.013847e-06,0,0
2024-05-14 01:24:00,6.1513884e-07,6.251291e-06,0,0
2024-05-14 01:25:00,6.763379e-07,6.503289e-06,0,0
2024-05-14 01:26:00,7.7821375e-07,6.843018e-06,0,0
2024-05-14 01:27:00,9.1422163e-07,7.25848e-06,0,0
2024-05-14 01:28:00,1.0807065e-06,7.716792e-06,0,0
2024-05-14 01:29:00,1.2743899e-06,8.268291e-06,0,0
2024-05-14 01:30:00,1.4708725e-06,8.868299e-06,0,0
2024-05-14 01:31:00,1.6155518e-06,9.326368e-06,0,0
2024-05-14 01:32:00,1.6862572e-06,9.651385e-06,0,0
2024-05-14 01:33:00,1.6764947e-06,9.817115e-06,0,0
2024-05-14 01:34:00,1.711074e-06,1.0021666e-05,0,0
2024-05-14 01:35:00,1.888531e-06,1.0481022e-05,0,0
2024-05-14 01:36:00,2.2040579e-06,1.1277648e-05,0,0
2024-05-14 01:37:00,2.5654838e-06,1.2266799e-05,0,0
2024-05-14 01:38:00,2.9862754e-06,1.3482373e-05,0,0
2024-05-14 01:39:00,3.4363552e-06,1.49214475e-05,0,0
2024-05-14 01:40:00,3.884712e-06,1.6530077e-05,0,0
2024-05-14 01:41:00,4.3021178e-06,1.7890909e-05,0,0
2024-05-14 01:42:00,4.803446e-06,1.9547453e-05,0,0
2024-05-14 01:43:00,5.2284076e-06,2.1213025e-05,0,0
2024-05-14 01:44:00,5.4506804e-06,2.2593023e-05,0,0
2024-05-14 01:45:00,5.5461196e-06,2.367781e-05,0,0
2024-05-14 01:46:00,5.5962723e-06,2.4720315e-05,0,0
2024-05-14 01:47:00,5.5715172e-06,2.5519192e-05,0,0
2024-05-14 01:48:00,5.3871213e-06,2.5870782e-05,0,0
2024-05-14 01:49:00,5.0947456e-06,2.583516e-05,0,0
2024-05-14 01:50:00,4.8167744e-06,2.5808184e-05,0,0
2024-05-14 01:51:00,4.5514685e-06,2.5759962e-05,0,0
2024-05-14 01:52:00,4.2416077e-06,2.5517214e-05,0,0
2024-05-14 01:53:00,3.9369284e-06,2.5056966e-05,0,0
2024-05-14 01:54:00,3.6249337e-06,2.443821e-05,0,0
2024-05-14 01:55:00,3.3312283e-06,2.37651e-05,0,0
2024-05-14 01:56:00,3.0601934e-06,2.2993676e-05,0,0
2024-05-14 01:57:00,2.767192e-06,2.207447e-05,0,0
2024-05-14 01:58:00,2.5204145e-06,2.1173722e-05,0,0
2024-05-14 01:59:00,2.2960555e-06,2.0255698e-05,0,0
2024-05-14 02:00:00,2.0969433e-06,1.9325598e-05,0,0
2024-05-14 02:01:00,1.9413858e-06,1.8479372e-05,0,0
2024-05-14 02:02:00,1.8822176e-06,1.793138e-05,0,0
2024-05-14 02:03:00,1.8740527e-06,1.758968e-05,0,0
2024-05-14 02:04:00,2.1074788e-06,1.7836903e-05,0,0
2024-05-14 02:05:00,6.7237092e-06,2.7358668e-05,0,0
2024-05-14 02:06:00,3.45065e-05,7.8831945e-05,0,0
2024-05-14 02:07:00,6.304707e-05,0.00013892779,0,0
2024-05-14 02:08:00,6.839218e-05,0.0001647482,0,0
2024-05-14 02:09:00,6.35689e-05,0.00017041831,0,0
2024-05-14 02:10:00,5.6517958e-05,0.00016713921,0,0
2024-05-14 02:11:00,4.906215e-05,0.00015868517,0,0
2024-05-14 02:12:00,4.3167052e-05,0.00014786018,0,0
2024-05-14 02:13:00,3.934213e-05,0.00013953462,0,0
2024-05-14 02:14:00,3.6000274e-05,0.00013144367,0,0
2024-05-14 02:15:00,3.2517328e-05,0.00012264945,0,0
2024-05-14 02:16:00,2.8627614e-05,0.00011253182,0,0
2024-05-14 02:17:00,2.5070693e-05,0.000102078375,0,0
2024-05-14 02:18:00,2.1895408e-05,9.17557e-05,0,0
2024-05-14 02:19:00,1.9449626e-05,8.307397e-05,0,0
2024-05-14 02:20:00,1.7364775e-05,7.5065385e-05,0,0
2024-05-14 02:21:00,1.5971547e-05,6.8796064e-05,0,0
2024-05-14 02:22:00,1.4913318e-05,6.383145e-05,0,0
2024-05-14 02:23:00,1.3923636e-05,5.9538437e-05,0,0
2024-05-14 02:24:00,1.3071703e-05,5.5996385e-05,0,0
2024-05-14 02:25:00,1.2326316e-05,5.3062235e-05,0,0
2024-05-14 02:26:00,1.1697937e-05,5.065521e-05,0,0
2024-05-14 02:27:00,1.1154747e-05,4.8629026e-05,0,0
2024-05-14 02:28:00,1.0657198e-05,4.6975012e-05,0,0
2024-05-14 02:29:00,1.01619635e-05,4.5471177e-05,0,0
2024-05-14 02:30:00,9.824366e-06,4.4200442e-05,0,0
2024-05-14 02:31:00,9.397625e-06,4.2803244e-05,0,0
2024-05-14 02:32:00,8.959516e-06,4.1457173e-05,0,0
2024-05-14 02:33:00,8.5560505e-06,4.0177343e-05,0,0
2024-05-14 02:34:00,8.255518e-06,3.916358e-05,0,0
2024-05-14 02:35:00,7.966307e-06,3.8164322e-05,0,0
2024-05-14 02:36:00,7.5882263e-06,3.6937625e-05,0,0
2024-05-14 02:37:00,7.1786603e-06,3.567221e-05,0,0
2024-05-14 02:38:00,6.7050746e-06,3.427842e-05,0,0
2024-05-14 02:39:00,6.2709946e-06,3.294389e-05,0,0
2024-05-14 02:40:00,5.8435303e-06,3.1627493e-05,0,0
2024-05-14 02:41:00,5.4406246e-06,3.0351808e-05,0,0
2024-05-14 02:42:00,5.0643225e-06,2.9139383e-05,0,0
2024-05-14 02:43:00,4.698337e-06,2.7925424e-05,0,0
2024-05-14 02:44:00,4.3686236e-06,2.6771906e-05,0,0
2024-05-14 02:45:00,4.0971013e-06,2.5721887e-05,0,0
2024-05-14 02:46:00,3.8977128e-06,2.4925852e-05,0,0
2024-05-14 02:47:00,3.7437421e-06,2.4341784e-05,0,0
2024-05-14 02:48:00,3.537341e-06,2.356081e-05,0,0
2024-05-14 02:49:00,3.3786635e-06,2.2869199e-05,0,0
2024-05-14 02:50:00,3.2578414e-06,2.2439694e-05,0,0
2024-05-14 02:51:00,3.022937e-06,2.1664166e-05,0,0
2024-05-14 02:52:00,2.8038044e-06,2.0802905e-05,0,0
2024-05-14 02:53:00,2.7189078e-06,2.0254412e-05,0,0
2024-05-14 02:54:00,2.638217e-06,1.9808054e-05,0,0
2024-05-14 02:55:00,2.588279e-06,1.9511926e-05,0,0
2024-05-14 02:56:00,2.5926354e-06,1.944793e-05,0,0
2024-05-14 02:57:00,2.484912e-06,1.9071073e-05,0,0
2024-05-14 02:58:00,2.3250127e-06,1.8522476e-05,0,0
2024-05-14 02:59:00,2.1453675e-06,1.791405e-05,0,0
2024-05-14 03:00:00,1.96792e-06,1.728146e-05,0,0
2024-05-14 03:01:00,1.8324671e-06,1.6742939e-05,0,0
2024-05-14 03:02:00,1.6643247e-06,1.6059177e-05,0,0
2024-05-14 03:03:00,1.4841834e-06,1.5300893e-05,0,0
2024-05-14 03:04:00,1.3151969e-06,1.4563593e-05,0,0
2024-05-14 03:05:00,1.1630943e-06,1.3819877e-05,0,0
2024-05-14 03:06:00,1.0292257e-06,1.3089269e-05,0,0
2024-05-14 03:07:00,9.180617e-07,1.2409071e-05,0,0
2024-05-14 03:08:00,8.2444166e-07,1.1793057e-05,0,0
2024-05-14 03:09:00,7.505619e-07,1.1229488e-05,0,0
2024-05-14 03:10:00,6.9038117e-07,1.0712127e-05,0,0
2024-05-14 03:11:00,6.3550664e-07,1.0219109e-05,0,0
2024-05-14 03:12:00,5.858391e-07,9.755618e-06,0,0
2024-05-14 03:13:00,5.4797067e-07,9.349657e-06,0,0
2024-05-14 03:14:00,5.1924144e-07,8.982316e-06,0,0
2024-05-14 03:15:00,4.921573e-07,8.677203e-06,0,0
2024-05-14 03:16:00,4.685193e-07,8.399963e-06,0,0
2024-05-14 03:17:00,4.5030959e-07,8.190534e-06,0,0
2024-05-14 03:18:00,4.3565595e-07,8.009008e-06,0,0
2024-05-14 03:19:00,4.2046545e-07,7.861722e-06,0,0
2024-05-14 03:20:00,4.125442e-07,7.731374e-06,0,0
2024-05-14 03:21:00,4.0373155e-07,7.6154734e-06,0,0
2024-05-14 03:22:00,3.9333838e-07,7.5220555e-06,0,0
2024-05-14 03:23:00,3.92156e-07,7.4987665e-06,0,0
2024-05-14 03:24:00,3.9278274e-07,7.479399e-06,0,0
2024-05-14 03:25:00,4.1545206e-07,7.5924186e-06,0,0
2024-05-14 03:26:00,4.7637485e-07,7.949965e-06,0,0
2024-05-14 03:27:00,4.936553e-07,8.114601e-06,0,0
2024-05-14 03:28:00,4.6336118e-07,8.039805e-06,0,0
2024-05-14 03:29:00,4.5125282e-07,7.9671645e-06,0,0
2024-05-14 03:30:00,4.4914188e-07,7.9182055e-06,0,0
2024-05-14 03:31:00,4.3200566e-07,7.826077e-06,0,0
2024-05-14 03:32:00,4.1606302e-07,7.736367e-06,0,0
2024-05-14 03:33:00,4.0054869e-07,7.649323e-06,0,0
2024-05-14 03:34:00,3.7871536e-07,7.5279913e-06,0,0
2024-05-14 03:35:00,3.5753604e-07,7.389168e-06,0,0
2024-05-14 03:36:00,3.3697836e-07,7.2310118e-06,0,0
2024-05-14 03:37:00,3.1909596e-07,7.0820074e-06,0,0
2024-05-14 03:38:00,3.0476053e-07,6.9398216e-06,0,0
2024-05-14 03:39:00,2.925262e-07,6.815951e-06,0,0
2024-05-14 03:40:00,2.8194276e-07,6.709776e-06,0,0
2024-05-14 03:41:00,2.7711823e-07,6.6409843e-06,0,0
2024-05-14 03:42:00,2.6981346e-07,6.549828e-06,0,0
2024-05-14 03:43:00,2.600738e-07,6.4521264e-06,0,0
2024-05-14 03:44:00,2.529712e-07,6.3657553e-06,0,0
2024-05-14 03:45:00,2.4573083e-07,6.2912354e-06,0,0
2024-05-14 03:46:00,2.4034736e-07,6.2296363e-06,0,0
2024-05-14 03:47:00,2.3371106e-07,6.1787086e-06,0,0
2024-05-14 03:48:00,2.3185339e-07,6.1411047e-06,0,0
2024-05-14 03:49:00,2.3030876e-07,6.125487e-06,0,0
2024-05-14 03:50:00,2.2675684e-07,6.0988095e-06,0,0
2024-05-14 03:51:00,2.2450038e-07,6.057941e-06,0,0
2024-05-14 03:52:00,2.1806497e-07,6.00893e-06,0,0
2024-05-14 03:53:00,2.1332909e-07,5.9396666e-06,0,0
2024-05-14 03:54:00,2.0784758e-07,5.8745013e-06,0,0
2024-05-14 03:55:00,2.0436728e-07,5.8164765e-06,0,0
2024-05-14 03:56:00,2.0213321e-07,5.7656052e-06,0,0
2024-05-14 03:57:00,1.9840414e-07,5.7179777e-06,0,0
2024-05-14 03:58:00,1.967584e-07,5.676386e-06,0,0
2024-05-14 03:59:00,1.9489826e-07,5.6407875e-06,0,0
2024-05-14 04:00:00,1.9135476e-07,5.601385e-06,0,0
2024-05-14 04:01:00,1.8873946e-07,5.561224e-06,0,0
2024-05-14 04:02:00,1.8580835e-07,5.513554e-06,0,0
2024-05-14 04:03:00,1.8616322e-07,5.4698735e-06,0,0
2024-05-14 04:04:00,1.8501183e-07,5.4412544e-06,0,0
2024-05-14 04:05:00,1.858903e-07,5.4177976e-06,0,0
2024-05-14 04:06:00,1.91032e-07,5.4959537e-06,0,0
2024-05-14 04:07:00,2.5383937e-07,6.054887e-06,0,0
2024-05-14 04:08:00,3.2067913e-07,6.575563e-06,0,0
2024-05-14 04:09:00,2.867647e-07,6.4305327e-06,0,0
2024-05-14 04:10:00,2.81752e-07,6.352897e-06,0,0
2024-05-14 04:11:00,2.7508742e-07,6.2988415e-06,0,0
2024-05-14 04:12:00,2.6876603e-07,6.2561267e-06,0,0
2024-05-14 04:13:00,2.642251e-07,6.2044564e-06,0,0
2024-05-14 04:14:00,2.569388e-07,6.116693e-06,0,0
2024-05-14 04:15:00,2.441413e-07,5.9902904e-06,0,0
2024-05-14 04:16:00,2.3971415e-07,5.889277e-06,0,0
2024-05-14 04:17:00,2.3147281e-07,5.7898324e-06,0,0
2024-05-14 04:18:00,2.2605717e-07,5.693861e-06,0,0
2024-05-14 04:19:00,2.2233712e-07,5.5987007e-06,0,0
2024-05-14 04:20:00,2.1670223e-07,5.5193445e-06,0,0
2024-05-14 04:21:00,2.1398009e-07,5.4298416e-06,0,0
2024-05-14 04:22:00,2.0533025e-07,5.336257e-06,0,0
2024-05-14 04:23:00,2.0132703e-07,5.2759638e-06,0,0
2024-05-14 04:24:00,1.9936328e-07,5.229823e-06,0,0
2024-05-14 04:25:00,2.008166e-07,5.1731413e-06,0,0
2024-05-14 04:26:00,1.9977843e-07,5.1391125e-06,0,0
2024-05-14 04:27:00,2.0164612e-07,5.107519e-06,0,0
2024-05-14 04:28:00,2.0663875e-07,5.0929807e-06,0,0
2024-05-14 04:29:00,2.1173489e-07,5.0932044e-06,0,0
2024-05-14 04:30:00,2.1607163e-07,5.119646e-06,0,0
2024-05-14 04:31:00,2.2059002e-07,5.1301213e-06,0,0
2024-05-14 04:32:00,2.3642602e-07,5.17332e-06,0,0
2024-05-14 04:33:00,2.562265e-07,5.2343016e-06,0,0
2024-05-14 04:34:00,2.5563003e-07,5.2305145e-06,0,0
2024-05-14 04:35:00,2.6436564e-07,5.21703e-06,0,0
2024-05-14 04:36:00,2.647058e-07,5.190548e-06,0,0
2024-05-14 04:37:00,2.645833e-07,5.1717507e-06,0,0
2024-05-14 04:38:00,2.6634274e-07,5.1505335e-06,0,0
2024-05-14 04:39:00,2.737461e-07,5.1663083e-06,0,0
2024-05-14 04:40:00,2.8287093e-07,5.1963348e-06,0,0
2024-05-14 04:41:00,2.9877148e-07,5.2597247e-06,0,0
2024-05-14 04:42:00,3.1587442e-07,5.3429753e-06,0,0
2024-05-14 04:43:00,3.315738e-07,5.393057e-06,0,0
2024-05-14 04:44:00,3.6747582e-07,5.519971e-06,0,0
2024-05-14 04:45:00,4.1801468e-07,5.7038797e-06,0,0
2024-05-14 04:46:00,4.4020894e-07,5.818526e-06,0,0
2024-05-14 04:47:00,4.4731564e-07,5.8889514e-06,0,0
2024-05-14 04:48:00,4.5872721e-07,5.9970994e-06,0,0
2024-05-14 04:49:00,4.744864e-07,6.106212e-06,0,0
2024-05-14 04:50:00,4.856034e-07,6.1926835e-06,0,0
2024-05-14 04:51:00,4.9889405e-07,6.2926583e-06,0,0
2024-05-14 04:52:00,5.023376e-07,6.3210523e-06,0,0
2024-05-14 04:53:00,5.137703e-07,6.3599214e-06,0,0
2024-05-14 04:54:00,5.1252204e-07,6.3972007e-06,0,0
2024-05-14 04:55:00,5.150537e-07,6.434832e-06,0,0
2024-05-14 04:56:00,5.1642576e-07,6.4782444e-06,0,0
2024-05-14 04:57:00,5.303396e-07,6.585526e-06,0,0
2024-05-14 04:58:00,5.123081e-07,6.5302906e-06,0,0
2024-05-14 04:59:00,4.930983e-07,6.4458945e-06,0,0
2024-05-14 05:00:00,4.898622e-07,6.431343e-06,0,0
2024-05-14 05:01:00,4.933955e-07,6.434429e-06,0,0
2024-05-14 05:02:00,4.8841446e-07,6.4076494e-06,0,0
2024-05-14 05:03:00,4.801858e-07,6.3661887e-06,0,0
2024-05-14 05:04:00,4.6266658e-07,6.2952436e-06,0,0
2024-05-14 05:05:00,4.533599e-07,6.248715e-06,0,0
2024-05-14 05:06:00,4.5412045e-07,6.2516456e-06,0,0
2024-05-14 05:07:00,4.6437344e-07,6.301233e-06,0,0
2024-05-14 05:08:00,5.069644e-07,6.495518e-06,0,0
2024-05-14 05:09:00,5.3566487e-07,6.6866655e-06,0,0
2024-05-14 05:10:00,5.147736e-07,6.6914486e-06,0,0
2024-05-14 05:11:00,4.9002665e-07,6.6127977e-06,0,0
2024-05-14 05:12:00,4.7145545e-07,6.5391782e-06,0,0
2024-05-14 05:13:00,4.6012966e-07,6.4746105e-06,0,0
2024-05-14 05:14:00,4.5101052e-07,6.3969774e-06,0,0
2024-05-14 05:15:00,4.4376768e-07,6.3293764e-06,0,0
2024-05-14 05:16:00,4.3584012e-07,6.2752006e-06,0,0
2024-05-14 05:17:00,4.3256506e-07,6.238373e-06,0,0
2024-05-14 05:18:00,4.3032486e-07,6.211282e-06,0,0
2024-05-14 05:19:00,4.3446354e-07,6.2277313e-06,0,0
2024-05-14 05:20:00,4.436207e-07,6.2860645e-06,0,0
2024-05-14 05:21:00,4.5223345e-07,6.3900025e-06,0,0
2024-05-14 05:22:00,4.6592137e-07,6.4966957e-06,0,0
2024-05-14 05:23:00,4.7039453e-07,6.556939e-06,0,0
2024-05-14 05:24:00,4.7621168e-07,6.622775e-06,0,0
2024-05-14 05:25:00,4.7849096e-07,6.6876e-06,0,0
2024-05-14 05:26:00,4.7189275e-07,6.7015603e-06,0,0
2024-05-14 05:27:00,4.6859725e-07,6.69667e-06,0,0
2024-05-14 05:28:00,4.701096e-07,6.7816663e-06,0,0
2024-05-14 05:29:00,4.7160282e-07,6.858948e-06,0,0
2024-05-14 05:30:00,4.5746512e-07,6.7578158e-06,0,0
2024-05-14 05:31:00,4.4926358e-07,6.687733e-06,0,0
2024-05-14 05:32:00,4.3561937e-07,6.6098255e-06,0,0
2024-05-14 05:33:00,4.2657743e-07,6.5221748e-06,0,0
2024-05-14 05:34:00,4.160902e-07,6.450888e-06,0,0
2024-05-14 05:35:00,4.129698e-07,6.411866e-06,0,0
2024-05-14 05:36:00,4.1164063e-07,6.382184e-06,0,0
2024-05-14 05:37:00,4.064181e-07,6.346849e-06,0,0
2024-05-14 05:38:00,3.9882053e-07,6.3248467e-06,0,0
2024-05-14 05:39:00,3.8994864e-07,6.258273e-06,0,0
2024-05-14 05:40:00,3.8119066e-07,6.2026847e-06,0,0
2024-05-14 05:41:00,3.7572275e-07,6.160627e-06,0,0
2024-05-14 05:42:00,3.6824173e-07,6.135866e-06,0,0
2024-05-14 05:43:00,3.6584908e-07,6.125602e-06,0,0
2024-05-14 05:44:00,3.6283552e-07,6.150716e-06,0,0
2024-05-14 05:45:00,3.6169132e-07,6.1664996e-06,0,0
2024-05-14 05:46:00,3.5897824e-07,6.153983e-06,0,0
2024-05-14 05:47:00,3.561132e-07,6.1507544e-06,0,0
2024-05-14 05:48:00,3.4961224e-07,6.113771e-06,0,0
2024-05-14 05:49:00,3.4232997e-07,6.076282e-06,0,0
2024-05-14 05:50:00,3.389942e-07,6.0577186e-06,0,0
2024-05-14 05:51:00,3.3724305e-07,6.0692264e-06,0,0
2024-05-14 05:52:00,3.392038e-07,6.082059e-06,0,0
2024-05-14 05:53:00,3.3759105e-07,6.0957027e-06,0,0
2024-05-14 05:54:00,3.3852876e-07,6.121809e-06,0,0
2024-05-14 05:55:00,3.3824227e-07,6.1551495e-06,0,0
2024-05-14 05:56:00,3.3294216e-07,6.1475494e-06,0,0
2024-05-14 05:57:00,3.2871714e-07,6.1332244e-06,0,0
