,xrsa,xrsb,xrsa_quality,xrsb_quality
2024-05-14 17:59:00,3.899741e-06,4.0729225e-05,0,0
2024-05-14 18:00:00,3.8076491e-06,4.0286417e-05,0,0
2024-05-14 18:01:00,3.71394e-06,3.9841096e-05,0,0
2024-05-14 18:02:00,3.629895e-06,3.940014e-05,0,0
2024-05-14 18:03:00,3.5443036e-06,3.9006758e-05,0,0
2024-05-14 18:04:00,3.452523e-06,3.847397e-05,0,0
2024-05-14 18:05:00,3.3888987e-06,3.803042e-05,0,0
2024-05-14 18:06:00,3.4560262e-06,3.78983e-05,0,0
2024-05-14 18:07:00,3.8369385e-06,3.8522718e-05,0,0
2024-05-14 18:08:00,4.0637124e-06,3.9050377e-05,0,0
2024-05-14 18:09:00,3.9418564e-06,3.892711e-05,0,0
2024-05-14 18:10:00,3.6959516e-06,3.839022e-05,0,0
2024-05-14 18:11:00,3.4564669e-06,3.778917e-05,0,0
2024-05-14 18:12:00,3.2337086e-06,3.699449e-05,0,0
2024-05-14 18:13:00,3.03594e-06,3.6051013e-05,0,0
2024-05-14 18:14:00,2.8828504e-06,3.526941e-05,0,0
2024-05-14 18:15:00,2.7624326e-06,3.453869e-05,0,0
2024-05-14 18:16:00,2.6488594e-06,3.37258e-05,0,0
2024-05-14 18:17:00,2.5521665e-06,3.2965254e-05,0,0
2024-05-14 18:18:00,2.4582546e-06,3.2221385e-05,0,0
2024-05-14 18:19:00,2.3759558e-06,3.1528627e-05,0,0
2024-05-14 18:20:00,2.3126993e-06,3.0979005e-05,0,0
2024-05-14 18:21:00,2.2619104e-06,3.0519517e-05,0,0
2024-05-14 18:22:00,2.194004e-06,2.9981169e-05,0,0
2024-05-14 18:23:00,2.1393496e-06,2.9485123e-05,0,0
2024-05-14 18:24:00,2.0847963e-06,2.900481e-05,0,0
2024-05-14 18:25:00,2.0361952e-06,2.8551023e-05,0,0
2024-05-14 18:26:00,1.9899737e-06,2.8124334e-05,0,0
2024-05-14 18:27:00,1.947976e-06,2.7712096e-05,0,0
2024-05-14 18:28:00,1.9093202e-06,2.7320384e-05,0,0
2024-05-14 18:29:00,1.8598225e-06,2.6897884e-05,0,0
2024-05-14 18:30:00,1.8134594e-06,2.6461084e-05,0,0
2024-05-14 18:31:00,1.7744229e-06,2.6079759e-05,0,0
2024-05-14 18:32:00,1.731145e-06,2.5681817e-05,0,0
2024-05-14 18:33:00,1.6867361e-06,2.5223611e-05,0,0
2024-05-14 18:34:00,1.6483457e-06,2.485246e-05,0,0
2024-05-14 18:35:00,1.6152347e-06,2.4480369e-05,0,0
2024-05-14 18:36:00,1.5865764e-06,2.4134672e-05,0,0
2024-05-14 18:37:00,1.5575022e-06,2.3793496e-05,0,0
2024-05-14 18:38:00,1.5333798e-06,2.3518203e-05,0,0
2024-05-14 18:39:00,1.5069357e-06,2.319493e-05,0,0
2024-05-14 18:40:00,1.471171e-06,2.279312e-05,0,0
2024-05-14 18:41:00,1.4417909e-06,2.2462824e-05,0,0
2024-05-14 18:42:00,1.4188455e-06,2.2170369e-05,0,0
2024-05-14 18:43:00,1.4012458e-06,2.1915082e-05,0,0
2024-05-14 18:44:00,1.3755102e-06,2.1597605e-05,0,0
2024-05-14 18:45:00,1.3507554e-06,2.1328144e-05,0,0
2024-05-14 18:46:00,1.3316139e-06,2.1062478e-05,0,0
2024-05-14 18:47:00,1.3057127e-06,2.0776059e-05,0,0
2024-05-14 18:48:00,1.2876568e-06,2.0547957e-05,0,0
2024-05-14 18:49:00,1.2640418e-06,2.027839e-05,0,0
2024-05-14 18:50:00,1.2355722e-06,1.9966154e-05,0,0
2024-05-14 18:51:00,1.2152186e-06,1.9712732e-05,0,0
2024-05-14 18:52:00,1.2036749e-06,1.9503059e-05,0,0
2024-05-14 18:53:00,1.1929591e-06,1.9316914e-05,0,0
2024-05-14 18:54:00,1.1815619e-06,1.916735e-05,0,0
2024-05-14 18:55:00,1.1631961e-06,1.8956189e-05,0,0
2024-05-14 18:56:00,1.1358486e-06,1.8710507e-05,0,0
2024-05-14 18:57:00,1.1140527e-06,1.8507542e-05,0,0
2024-05-14 18:58:00,1.093841e-06,1.8327351e-05,0,0
2024-05-14 18:59:00,1.0721649e-06,1.8133469e-05,0,0
2024-05-14 19:00:00,1.0482418e-06,1.7879669e-05,0,0
2024-05-14 19:01:00,1.0241454e-06,1.7629143e-05,0,0
2024-05-14 19:02:00,1.0044394e-06,1.7413358e-05,0,0
2024-05-14 19:03:00,9.821789e-07,1.7215343e-05,0,0
2024-05-14 19:04:00,9.580515e-07,1.6994765e-05,0,0
2024-05-14 19:05:00,9.347823e-07,1.6740634e-05,0,0
2024-05-14 19:06:00,9.0709153e-07,1.6468053e-05,0,0
2024-05-14 19:07:00,8.835676e-07,1.6219694e-05,0,0
2024-05-14 19:08:00,8.6326e-07,1.6019549e-05,0,0
2024-05-14 19:09:00,8.4593495e-07,1.5824122e-05,0,0
2024-05-14 19:10:00,8.265843e-07,1.559958e-05,0,0
2024-05-14 19:11:00,8.066197e-07,1.53693e-05,0,0
2024-05-14 19:12:00,7.899274e-07,1.516811e-05,0,0
2024-05-14 19:13:00,7.748561e-07,1.498156e-05,0,0
2024-05-14 19:14:00,7.636077e-07,1.4807927e-05,0,0
2024-05-14 19:15:00,7.51533e-07,1.4647121e-05,0,0
2024-05-14 19:16:00,7.425362e-07,1.4507483e-05,0,0
2024-05-14 19:17:00,7.313004e-07,1.4367707e-05,0,0
2024-05-14 19:18:00,7.161692e-07,1.4210119e-05,0,0
2024-05-14 19:19:00,6.991057e-07,1.4057055e-05,0,0
2024-05-14 19:20:00,6.86367e-07,1.3888663e-05,0,0
2024-05-14 19:21:00,6.705723e-07,1.37177285e-05,0,0
2024-05-14 19:22:00,6.579806e-07,1.3583258e-05,0,0
2024-05-14 19:23:00,6.4793306e-07,1.3462876e-05,0,0
2024-05-14 19:24:00,6.328886e-07,1.3305571e-05,0,0
2024-05-14 19:25:00,6.1787557e-07,1.3120107e-05,0,0
2024-05-14 19:26:00,6.046339e-07,1.2964142e-05,0,0
2024-05-14 19:27:00,5.9649045e-07,1.2844441e-05,0,0
2024-05-14 19:28:00,5.888077e-07,1.2727785e-05,0,0
2024-05-14 19:29:00,5.739246e-07,1.2582882e-05,0,0
2024-05-14 19:30:00,5.6372636e-07,1.2441257e-05,0,0
2024-05-14 19:31:00,5.500951e-07,1.2293341e-05,0,0
2024-05-14 19:32:00,5.398472e-07,1.2120717e-05,0,0
2024-05-14 19:33:00,5.230271e-07,1.1953791e-05,0,0
2024-05-14 19:34:00,5.130994e-07,1.1808787e-05,0,0
2024-05-14 19:35:00,5.0355044e-07,1.16715e-05,0,0
2024-05-14 19:36:00,4.9528825e-07,1.1541647e-05,0,0
2024-05-14 19:37:00,4.890467e-07,1.1439219e-05,0,0
2024-05-14 19:38:00,4.8479694e-07,1.1341098e-05,0,0
2024-05-14 19:39:00,4.7351992e-07,1.1237284e-05,0,0
2024-05-14 19:40:00,4.6368496e-07,1.1111841e-05,0,0
2024-05-14 19:41:00,4.545728e-07,1.0992006e-05,0,0
2024-05-14 19:42:00,4.4749862e-07,1.0891526e-05,0,0
2024-05-14 19:43:00,4.418746e-07,1.0821329e-05,0,0
2024-05-14 19:44:00,4.377282e-07,1.0763651e-05,0,0
2024-05-14 19:45:00,4.381786e-07,1.0738072e-05,0,0
2024-05-14 19:46:00,4.442835e-07,1.0730309e-05,0,0
2024-05-14 19:47:00,4.5159157e-07,1.0760606e-05,0,0
2024-05-14 19:48:00,4.5939828e-07,1.0791724e-05,0,0
2024-05-14 19:49:00,4.7845305e-07,1.0871541e-05,0,0
2024-05-14 19:50:00,5.011968e-07,1.1020837e-05,0,0
2024-05-14 19:51:00,5.344418e-07,1.1225609e-05,0,0
2024-05-14 19:52:00,5.5702986e-07,1.1400056e-05,0,0
2024-05-14 19:53:00,5.7659634e-07,1.1564394e-05,0,0
2024-05-14 19:54:00,6.001852e-07,1.17589e-05,0,0
2024-05-14 19:55:00,6.332227e-07,1.2031248e-05,0,0
2024-05-14 19:56:00,6.674874e-07,1.2307316e-05,0,0
2024-05-14 19:57:00,6.868225e-07,1.2485646e-05,0,0
2024-05-14 19:58:00,7.061544e-07,1.2642712e-05,0,0
2024-05-14 19:59:00,7.1413e-07,1.2761761e-05,0,0
2024-05-14 20:00:00,7.197706e-07,1.2848259e-05,0,0
2024-05-14 20:01:00,7.141657e-07,1.2875728e-05,0,0
2024-05-14 20:02:00,7.013662e-07,1.2854465e-05,0,0
2024-05-14 20:03:00,6.7679474e-07,1.2754853e-05,0,0
2024-05-14 20:04:00,6.538835e-07,1.2612936e-05,0,0
2024-05-14 20:05:00,6.264359e-07,1.24223825e-05,0,0
2024-05-14 20:06:00,5.971581e-07,1.2222756e-05,0,0
2024-05-14 20:07:00,5.710985e-07,1.2005959e-05,0,0
2024-05-14 20:08:00,5.5236546e-07,1.1843945e-05,0,0
2024-05-14 20:09:00,5.3085466e-07,1.16735555e-05,0,0
2024-05-14 20:10:00,5.139821e-07,1.1488039e-05,0,0
2024-05-14 20:11:00,4.9686406e-07,1.129496e-05,0,0
2024-05-14 20:12:00,4.770357e-07,1.1093749e-05,0,0
2024-05-14 20:13:00,4.585289e-07,1.0888977e-05,0,0
2024-05-14 20:14:00,4.4334453e-07,1.06892585e-05,0,0
2024-05-14 20:15:00,4.2758938e-07,1.0507159e-05,0,0
2024-05-14 20:16:00,4.1443346e-07,1.03344755e-05,0,0
2024-05-14 20:17:00,4.0230765e-07,1.0168252e-05,0,0
2024-05-14 20:18:00,3.8769858e-07,9.996824e-06,0,0
2024-05-14 20:19:00,3.734415e-07,9.840546e-06,0,0
2024-05-14 20:20:00,3.6359276e-07,9.7333605e-06,0,0
2024-05-14 20:21:00,3.532954e-07,9.600534e-06,0,0
2024-05-14 20:22:00,3.4453595e-07,9.468722e-06,0,0
2024-05-14 20:23:00,3.3583967e-07,9.344031e-06,0,0
2024-05-14 20:24:00,3.2956189e-07,9.2441405e-06,0,0
2024-05-14 20:25:00,3.2336294e-07,9.166713e-06,0,0
2024-05-14 20:26:00,3.1072594e-07,9.0196245e-06,0,0
2024-05-14 20:27:00,2.9987416e-07,8.861904e-06,0,0
2024-05-14 20:28:00,2.8990527e-07,8.714923e-06,0,0
2024-05-14 20:29:00,2.821722e-07,8.5731535e-06,0,0
2024-05-14 20:30:00,2.7818533e-07,8.451399e-06,0,0
2024-05-14 20:31:00,2.6925468e-07,8.339974e-06,0,0
2024-05-14 20:32:00,2.6703484e-07,8.23993e-06,0,0
2024-05-14 20:33:00,2.6147998e-07,8.142445e-06,0,0
2024-05-14 20:34:00,2.5575406e-07,8.048914e-06,0,0
2024-05-14 20:35:00,2.4738452e-07,7.952748e-06,0,0
2024-05-14 20:36:00,2.4425162e-07,7.875441e-06,0,0
2024-05-14 20:37:00,2.4777356e-07,7.852559e-06,0,0
2024-05-14 20:38:00,2.509102e-07,7.837512e-06,0,0
2024-05-14 20:39:00,2.4686307e-07,7.791217e-06,0,0
2024-05-14 20:40:00,2.4165936e-07,7.723204e-06,0,0
2024-05-14 20:41:00,2.3728114e-07,7.647777e-06,0,0
2024-05-14 20:42:00,2.337067e-07,7.583555e-06,0,0
2024-05-14 20:43:00,2.3061837e-07,7.527516e-06,0,0
2024-05-14 20:44:00,2.274856e-07,7.482361e-06,0,0
2024-05-14 20:45:00,2.271481e-07,7.4430814e-06,0,0
2024-05-14 20:46:00,2.2521303e-07,7.396131e-06,0,0
2024-05-14 20:47:00,2.2316024e-07,7.338455e-06,0,0
2024-05-14 20:48:00,2.1892585e-07,7.287806e-06,0,0
2024-05-14 20:49:00,2.1917373e-07,7.238405e-06,0,0
2024-05-14 20:50:00,2.1357087e-07,7.1919335e-06,0,0
2024-05-14 20:51:00,2.1022075e-07,7.1382847e-06,0,0
2024-05-14 20:52:00,2.072799e-07,7.071581e-06,0,0
2024-05-14 20:53:00,2.0295623e-07,7.0082137e-06,0,0
2024-05-14 20:54:00,2.0016002e-07,6.948911e-06,0,0
2024-05-14 20:55:00,1.948959e-07,6.8882086e-06,0,0
2024-05-14 20:56:00,1.9105829e-07,6.8262266e-06,0,0
2024-05-14 20:57:00,1.899351e-07,6.7647015e-06,0,0
2024-05-14 20:58:00,1.8603494e-07,6.699866e-06,0,0
2024-05-14 20:59:00,1.8477053e-07,6.6416674e-06,0,0
2024-05-14 21:00:00,1.8151036e-07,6.6125444e-06,0,0
2024-05-14 21:01:00,1.8263512e-07,6.5858285e-06,0,0
2024-05-14 21:02:00,1.8795379e-07,6.573468e-06,0,0
2024-05-14 21:03:00,1.9605305e-07,6.580544e-06,0,0
2024-05-14 21:04:00,1.9344269e-07,6.550124e-06,0,0
2024-05-14 21:05:00,1.8750495e-07,6.510015e-06,0,0
2024-05-14 21:06:00,1.8105165e-07,6.455787e-06,0,0
2024-05-14 21:07:00,1.7802235e-07,6.4065775e-06,0,0
2024-05-14 21:08:00,1.7456728e-07,6.3607954e-06,0,0
2024-05-14 21:09:00,1.7319124e-07,6.3319776e-06,0,0
2024-05-14 21:10:00,1.7624556e-07,6.3170546e-06,0,0
2024-05-14 21:11:00,1.7531161e-07,6.306862e-06,0,0
2024-05-14 21:12:00,1.8128497e-07,6.29813e-06,0,0
2024-05-14 21:13:00,1.877621e-07,6.3191105e-06,0,0
2024-05-14 21:14:00,1.8797866e-07,6.3247467e-06,0,0
2024-05-14 21:15:00,1.8564631e-07,6.3093585e-06,0,0
2024-05-14 21:16:00,1.7851205e-07,6.253589e-06,0,0
2024-05-14 21:17:00,1.7338942e-07,6.1951605e-06,0,0
2024-05-14 21:18:00,1.6886662e-07,6.1471865e-06,0,0
2024-05-14 21:19:00,1.6657592e-07,6.10826e-06,0,0
2024-05-14 21:20:00,1.6627018e-07,6.071018e-06,0,0
2024-05-14 21:21:00,1.6275307e-07,6.036411e-06,0,0
2024-05-14 21:22:00,1.6107964e-07,6.007776e-06,0,0
2024-05-14 21:23:00,1.6103193e-07,5.9977947e-06,0,0
2024-05-14 21:24:00,1.6131794e-07,6.000719e-06,0,0
2024-05-14 21:25:00,1.6127397e-07,6.0091115e-06,0,0
2024-05-14 21:26:00,1.7451376e-07,6.098394e-06,0,0
2024-05-14 21:27:00,1.9604332e-07,6.244723e-06,0,0
2024-05-14 21:28:00,2.0078687e-07,6.3196157e-06,0,0
2024-05-14 21:29:00,1.974169e-07,6.3212537e-06,0,0
2024-05-14 21:30:00,1.8698852e-07,6.267627e-06,0,0
2024-05-14 21:31:00,1.844282e-07,6.225221e-06,0,0
2024-05-14 21:32:00,1.8182533e-07,6.198832e-06,0,0
2024-05-14 21:33:00,1.7708628e-07,6.1623623e-06,0,0
2024-05-14 21:34:00,1.7315583e-07,6.139644e-06,0,0
2024-05-14 21:35:00,1.7016636e-07,6.1199903e-06,0,0
2024-05-14 21:36:00,1.6847225e-07,6.0941284e-06,0,0
2024-05-14 21:37:00,1.6325731e-07,6.0623715e-06,0,0
2024-05-14 21:38:00,1.6607497e-07,6.056784e-06,0,0
2024-05-14 21:39:00,1.7164284e-07,6.090217e-06,0,0
2024-05-14 21:40:00,1.7853755e-07,6.1429737e-06,0,0
2024-05-14 21:41:00,1.8147887e-07,6.163834e-06,0,0
2024-05-14 21:42:00,1.7595387e-07,6.142783e-06,0,0
2024-05-14 21:43:00,1.715229e-07,6.093091e-06,0,0
2024-05-14 21:44:00,1.6857088e-07,6.0487496e-06,0,0
2024-05-14 21:45:00,1.6817317e-07,6.0134025e-06,0,0
2024-05-14 21:46:00,1.6808488e-07,5.9728104e-06,0,0
2024-05-14 21:47:00,1.6866213e-07,5.9478702e-06,0,0
2024-05-14 21:48:00,1.7489093e-07,5.928446e-06,0,0
2024-05-14 21:49:00,1.7953381e-07,5.932673e-06,0,0
2024-05-14 21:50:00,1.8140067e-07,5.938001e-06,0,0
2024-05-14 21:51:00,1.865825e-07,5.9488184e-06,0,0
2024-05-14 21:52:00,1.8988871e-07,5.947316e-06,0,0
2024-05-14 21:53:00,1.9228642e-07,5.9492068e-06,0,0
2024-05-14 21:54:00,1.9175029e-07,5.947371e-06,0,0
2024-05-14 21:55:00,1.9180568e-07,5.9352724e-06,0,0
2024-05-14 21:56:00,1.926643e-07,5.9359304e-06,0,0
2024-05-14 21:57:00,1.9634635e-07,5.949444e-06,0,0
2024-05-14 21:58:00,1.936261e-07,5.9470913e-06,0,0
2024-05-14 21:59:00,1.9101564e-07,5.9366957e-06,0,0
2024-05-14 22:00:00,1.8393261e-07,5.9035806e-06,0,0
2024-05-14 22:01:00,1.7845268e-07,5.864992e-06,0,0
2024-05-14 22:02:00,1.73764e-07,5.8300184e-06,0,0
2024-05-14 22:03:00,1.6982432e-07,5.808622e-06,0,0
2024-05-14 22:04:00,1.6741416e-07,5.8053847e-06,0,0
2024-05-14 22:05:00,1.6670613e-07,5.7953866e-06,0,0
2024-05-14 22:06:00,1.62068e-07,5.761979e-06,0,0
2024-05-14 22:07:00,1.56556e-07,5.718142e-06,0,0
2024-05-14 22:08:00,1.5223429e-07,5.6789468e-06,0,0
2024-05-14 22:09:00,1.7697101e-07,5.7401717e-06,0,0
2024-05-14 22:10:00,2.1460885e-07,5.8980327e-06,0,0
2024-05-14 22:11:00,2.486859e-07,6.073655e-06,0,0
2024-05-14 22:12:00,2.6029545e-07,6.183692e-06,0,0
2024-05-14 22:13:00,2.7513286e-07,6.281015e-06,0,0
2024-05-14 22:14:00,2.8414223e-07,6.340378e-06,0,0
2024-05-14 22:15:00,2.7786754e-07,6.341344e-06,0,0
2024-05-14 22:16:00,2.6555324e-07,6.330267e-06,0,0
2024-05-14 22:17:00,2.5672546e-07,6.3032376e-06,0,0
2024-05-14 22:18:00,2.49725e-07,6.274929e-06,0,0
2024-05-14 22:19:00,2.4009563e-07,6.232744e-06,0,0
2024-05-14 22:20:00,2.3824393e-07,6.233737e-06,0,0
2024-05-14 22:21:00,2.2515414e-07,6.1693527e-06,0,0
2024-05-14 22:22:00,2.1311942e-07,6.0802263e-06,0,0
2024-05-14 22:23:00,2.0539697e-07,6.0233297e-06,0,0
2024-05-14 22:24:00,1.9692415e-07,5.9459758e-06,0,0
2024-05-14 22:25:00,1.9052504e-07,5.8701767e-06,0,0
2024-05-14 22:26:00,1.8268636e-07,5.7962e-06,0,0
2024-05-14 22:27:00,1.7523226e-07,5.737935e-06,0,0
2024-05-14 22:28:00,1.7820328e-07,5.7224456e-06,0,0
2024-05-14 22:29:00,1.8235498e-07,5.7378675e-06,0,0
2024-05-14 22:30:00,1.8722496e-07,5.753388e-06,0,0
2024-05-14 22:31:00,1.8741189e-07,5.761841e-06,0,0
2024-05-14 22:32:00,1.842624e-07,5.7433467e-06,0,0
2024-05-14 22:33:00,1.7763422e-07,5.7066195e-06,0,0
2024-05-14 22:34:00,1.7244297e-07,5.6777603e-06,0,0
2024-05-14 22:35:00,1.7560991e-07,5.670584e-06,0,0
2024-05-14 22:36:00,1.8661228e-07,5.7075586e-06,0,0
2024-05-14 22:37:00,2.1262086e-07,5.8154064e-06,0,0
2024-05-14 22:38:00,2.2636448e-07,5.8839946e-06,0,0
2024-05-14 22:39:00,2.2975209e-07,5.937485e-06,0,0
2024-05-14 22:40:00,2.2476473e-07,5.9598697e-06,0,0
2024-05-14 22:41:00,2.2173415e-07,5.9583604e-06,0,0
2024-05-14 22:42:00,2.1292041e-07,5.932445e-06,0,0
2024-05-14 22:43:00,2.0304209e-07,5.8724418e-06,0,0
2024-05-14 22:44:00,1.9246612e-07,5.8132528e-06,0,0
2024-05-14 22:45:00,1.8576965e-07,5.7503607e-06,0,0
2024-05-14 22:46:00,1.8178997e-07,5.684823e-06,0,0
2024-05-14 22:47:00,1.7744566e-07,5.6197355e-06,0,0
2024-05-14 22:48:00,1.8150585e-07,5.5819273e-06,0,0
2024-05-14 22:49:00,1.819774e-07,5.553774e-06,0,0
2024-05-14 22:50:00,1.7986176e-07,5.511522e-06,0,0
2024-05-14 22:51:00,1.7266379e-07,5.4554084e-06,0,0
2024-05-14 22:52:00,1.6444888e-07,5.3835142e-06,0,0
2024-05-14 22:53:00,1.5637386e-07,5.3070303e-06,0,0
2024-05-14 22:54:00,1.4825001e-07,5.228788e-06,0,0
2024-05-14 22:55:00,1.409818e-07,5.1563293e-06,0,0
2024-05-14 22:56:00,1.3439286e-07,5.102931e-06,0,0
2024-05-14 22:57:00,1.2980516e-07,5.043056e-06,0,0
2024-05-14 22:58:00,1.3320212e-07,5.0061735e-06,0,0
2024-05-14 22:59:00,1.3845606e-07,4.9841683e-06,0,0
2024-05-14 23:00:00,1.4383052e-07,4.9763366e-06,0,0
2024-05-14 23:01:00,1.4723489e-07,4.9692135e-06,0,0
2024-05-14 23:02:00,1.5402553e-07,4.9607506e-06,0,0
2024-05-14 23:03:00,1.649425e-07,4.96251e-06,0,0
2024-05-14 23:04:00,1.9412518e-07,4.9987393e-06,0,0
2024-05-14 23:05:00,2.8808935e-07,5.1634293e-06,0,0
2024-05-14 23:06:00,4.670227e-07,5.580841e-06,0,0
2024-05-14 23:07:00,6.412276e-07,6.1020905e-06,0,0
2024-05-14 23:08:00,7.4671436e-07,6.5995787e-06,0,0
2024-05-14 23:09:00,7.5502976e-07,6.9188136e-06,0,0
2024-05-14 23:10:00,7.23815e-07,7.0902947e-06,0,0
2024-05-14 23:11:00,6.831565e-07,7.159235e-06,0,0
2024-05-14 23:12:00,6.4894004e-07,7.2047487e-06,0,0
2024-05-14 23:13:00,6.215901e-07,7.2288535e-06,0,0
2024-05-14 23:14:00,5.966099e-07,7.2337198e-06,0,0
2024-05-14 23:15:00,5.711023e-07,7.221286e-06,0,0
2024-05-14 23:16:00,5.4311e-07,7.1873083e-06,0,0
2024-05-14 23:17:00,5.230475e-07,7.151794e-06,0,0
2024-05-14 23:18:00,5.1087045e-07,7.1276263e-06,0,0
2024-05-14 23:19:00,4.95924e-07,7.0804626e-06,0,0
2024-05-14 23:20:00,4.6924842e-07,6.992607e-06,0,0
2024-05-14 23:21:00,4.4586892e-07,6.899369e-06,0,0
2024-05-14 23:22:00,4.2121775e-07,6.799181e-06,0,0
2024-05-14 23:23:00,4.0000853e-07,6.6975776e-06,0,0
2024-05-14 23:24:00,3.8039033e-07,6.600533e-06,0,0
2024-05-14 23:25:00,3.621311e-07,6.5006357e-06,0,0
2024-05-14 23:26:00,3.464339e-07,6.413801e-06,0,0
2024-05-14 23:27:00,3.3279534e-07,6.3364605e-06,0,0
2024-05-14 23:28:00,3.2439604e-07,6.29366e-06,0,0
2024-05-14 23:29:00,3.215682e-07,6.2941053e-06,0,0
2024-05-14 23:30:00,3.0999325e-07,6.2732274e-06,0,0
2024-05-14 23:31:00,3.0624136e-07,6.253728e-06,0,0
2024-05-14 23:32:00,2.9761924e-07,6.2230924e-06,0,0
2024-05-14 23:33:00,2.867945e-07,6.184037e-06,0,0
2024-05-14 23:34:00,2.8003456e-07,6.1568753e-06,0,0
2024-05-14 23:35:00,2.7190464e-07,6.1324613e-06,0,0
2024-05-14 23:36:00,2.669509e-07,6.1136166e-06,0,0
2024-05-14 23:37:00,2.558147e-07,6.0657007e-06,0,0
2024-05-14 23:38:00,2.4976978e-07,6.0265675e-06,0,0
2024-05-14 23:39:00,2.4446132e-07,5.989888e-06,0,0
2024-05-14 23:40:00,2.3649835e-07,5.9447216e-06,0,0
2024-05-14 23:41:00,2.2787977e-07,5.8944834e-06,0,0
2024-05-14 23:42:00,2.2478994e-07,5.868124e-06,0,0
2024-05-14 23:43:00,2.2279904e-07,5.8469636e-06,0,0
2024-05-14 23:44:00,2.2363923e-07,5.835553e-06,0,0
2024-05-14 23:45:00,2.3071927e-07,5.858798e-06,0,0
2024-05-14 23:46:00,2.3564586e-07,5.890137e-06,0,0
2024-05-14 23:47:00,2.4281024e-07,5.942907e-06,0,0
2024-05-14 23:48:00,2.5011093e-07,5.993022e-06,0,0
2024-05-14 23:49:00,2.5244225e-07,6.0363654e-06,0,0
2024-05-14 23:50:00,2.597212e-07,6.0844036e-06,0,0
2024-05-14 23:51:00,2.7498646e-07,6.1469473e-06,0,0
2024-05-14 23:52:00,2.8875849e-07,6.221335e-06,0,0
2024-05-14 23:53:00,3.0023793e-07,6.289685e-06,0,0
2024-05-14 23:54:00,3.0708466e-07,6.331766e-06,0,0
2024-05-14 23:55:00,3.0567415e-07,6.3556604e-06,0,0
2024-05-14 23:56:00,3.0161928e-07,6.377124e-06,0,0
2024-05-14 23:57:00,2.9210386e-07,6.3732627e-06,0,0
2024-05-14 23:58:00,2.761954e-07,6.338243e-06,0,0
2024-05-14 23:59:00,2.6071197e-07,6.2812705e-06,0,0
